spt_id,is_pop,length (total sec),tempo,loudness,scale,key (num),camelot,af_hap,af_dan,af_enr,af_aco,af_ins,af_liv,af_spe,name_lower,artist_lower,release_year,billboard_year,is_bb,lyric,detected_lang,confidence_level,is_english,is_char_english,Remark Flag
2DQ1ITjI0YoLFzuADN1ZBW,1,245,176,-4,Major,1,3B,41,84,77,1,0,9,24,no limit,g-eazy,2017,2018,1,"if i hit it one time ima pipe her
if i hit it two times then i like her
if i fuck three times ima wife her
it aint safe for the black or the white girls
it aint safe it aint safe it aint safe it aint safe
tell your man pipe up nigga pipe up
hunnit bands from the safe in your face whatd you say ayy ayy ayy ayy ayy
money dance turn this shit into a nightclub
ayy ayy ayy ayy
ayy yeah fuck with me and get some money
yeah ayy fuck with me and get some money
ayy yeah fuck with me and get some money
ayy yeah fuck with g and get some money
no limit im a fucking soldier ayy
always lit yeah im never sober
its been three days in a row your bitch coming over
told that bitch to kick rocks she act like its a boulder ayy
rari shopping let me cop it
always poppin hella poppin
shes a bopper homie hoppin
aint no stopping album droppin
got the city on fire
bitch lying on me like she tired
i might have to fuck around and call kamaiyah
ho stirring up the pot jambalaya
young gerald ayy
if i hit it one time ima pipe her
if i hit it two times then i like her
if i fuck three times ima wife her
it aint safe for the black or the white girls
it aint safe it aint safe it aint safe it aint safe
tell your man pipe up nigga pipe up
hunnit bands from the safe in your face whatd you say ayy ayy ayy ayy ayy
money dance turn this shit into a nightclub
ayy ayy ayy ayy
yeah fuck him then i get some money
yeah fuck him then i get some money
yeah fuck him then i get some money
yeah fuck him then i get some money
i need tongue i need face give me brain concentrate
apple phone prada case kill a weave rock a lace
fuck the moët buy the ace fuck the ghost drive the wraith
get some money flood the rollie fuck the rollie patek face
my career takin off these hoes jogging in place
swear these hoes run they mouth how these hoes out of shape
can you stop with all the subs bitch i aint jared
if you really want some smoke you can pull up you can get it
grab a hand full of braids make your nigga eat me out
put a white boy on sazón i might turn geazy out
keep it g from the club til the end from the start
you know me cardi b pussy poppin on the charts ah ah
if i hit it one time ima pipe her
if i hit it two times then i like her
if i fuck three times ima wife her
it aint safe for the black or the white girls
it aint safe it aint safe it aint safe it aint safe
tell your man pipe up nigga pipe up
hunnit bands from the safe in your face whatd you say ayy ayy ayy ayy ayy
money dance turn this shit into a nightclub
ayy ayy ayy ayy
ayy yeah fuck with me and get some money
yeah ayy fuck with me and get some money
ayy yeah fuck with me and get some money
ayy yeah fuck with g and get some money
yeah it aint nice fam
you can study where im from on my viceland
this is nothing new to me this my life fam
i can pull a million girls from a mic stand
pull one at my show cause i like fans
later on i got two in my night plans
man this year i had 300 one night stands
keep a costco pack of rubbers in my night stand
damn daniel back again with the hah saintlaurent
ayy they send me product yeah its retarded
ayy this was free ayy bitch you bought it
bitch you on my dick ayy bitch get off it
if i hit it one time ima pipe her
if i hit it two times then i like her i like her
if i fuck three times ima wife her wife her
it aint safe for the black or the white girls
it aint safe it aint safe it aint safe it aint safe
tell your man pipe up nigga pipe up
hunnit bands from the safe in your face whatd you say ayy ayy ayy ayy ayy
money dance turn this shit into a nightclub
ayy ayy ayy ayy
ayy yeah fuck with me and get some money
yeah ayy fuck with me and get some money
ayy yeah fuck with me and get some money
ayy yeah fuck with g and get some money",en,0.8870475292,TRUE,FALSE,TRUE
43VXG87ajppI8mO1Mxo8vu,1,179,126,-9,Major,1,3B,39,93,38,9,0,12,41,fefe,6ix9ine,2018,2018,1,"its fuckin tr3yway
king of new york lookin for the queen
uh you got the right one hmm
llet these let these bbbitches know nigga
queens brooklyn brrr ah
murda on the beat so its not nice
pussy got that wet wet got that drip drip
got that super soaker hit that
she a fefe her name keke
she eat my dick like its free free
i dont even know like why i did that
i dont even know like why i hit that
all i know is that i just cant wife that
talk to her nice so she wont fight back
turn around and hit it from the back back back
bend her down then i make it clap clap clap
i dont really want no friends
i dont really want no friends no
draco got that kickback when i blow that they all do track
they dont shoot back one shot close range red dot
head tight yeah i did that yeah i live that
call a uber with my shooter with a ruger we gon do ya
niggas say they killin people but i really fuckin do it
i dont really want no friends
i dont really want no friends no
hehe tryna 69 like tekashi call him papi
word to aap keep me rocky im from new york so im cocky
say he fuckin with my posse copped me khloé like kardashi
keep this pussy in versace said im pretty like tinashe
putput it all up in his face did i catch a case
pussy game just caught a body but i never leave a trace
face is pretty ass for days i get chips i ask for lays
i just sit back and when he done i be like yo howd it taste
yo howd it taste
i dont really want no friends
i dont really want no friends no
ayo draco got that kickback
when it kickback you cant get yo shit back
in fact this that bitch that
i hate small talk i dont fuck with chitchat
ac just stopped workin
so they hit me told me bring my wrist back
come through rockin fashions
that got all these bitches like yo whats that
like yo whats that
i dont really want no friends
i dont really want no friends no
eeny meeny miny moe
i catch a ho right by her toe
if she aint fuckin me and nicki
kick that ho right through the door tr3yway
i dont really want no friends my old ho just bought this benz
nicki just hopped in this shit now i wont see that bitch again
eeny meeny miny moe no
i catch a ho right by her toe no
if she aint fuckin me and nicki
kick that ho right through the door no tr3yway
mmm young money young money bunny
colorful hair dont care
i dont really want no friends
i dont really want no friends no
i dont really want no friends
i dont really want no friends no
scum gang",en,0.9117218256,TRUE,FALSE,TRUE
4wFjTWCunQFKtukqrNijEt,1,303,138,-5,Major,2,10B,19,90,52,3,0,33,18,motorsport,migos & nicki minaj & cardi b,2018,2018,1,"yeah woo yeah skrrt
mmmmurda
motorsport yeah put that thing in sport skrrt skrrt
shawty bad bad pop her like a cork pop it
you a dork never been a sport dork yeah
pull up woo woo jumpin out the court jump
cotton candy drink my cup tastes like the fair cotton
straight up there where we didnt take the stairs where
faced my fears my fears gave my mama tears mama
shiftin gears shift on the nawf get serious serious
face all your fears then get at me
hit so many donuts on them backstreets
sit so high in the nosebleeds yeah
feel like i can fly yeah
xans perky check yeah bill belichick
take the air out the ball ooh just so i can flex
take the air out the mall walk in with the sacks
take the air out your broad hey now she cant go back e
xans perky check yeah bill belichick
take the air out the ball yeah just so i can flex
take the air out the mall hey walk in with the sacks
take the air out your broad woo woo woo e
offset
uh the coupe came imported hey
this seasons offwhite come in snorted white
green lamborghini a tortoise lambo
no human being im immortal no
patek and ap full of water patek
hundred k i spend on my señora racks
my pinky on margarine butter margarine
and my ears got mcdonalds nuggets ayy
soon as i land on the lear whew
piguets they wet tears guets
488 hit the gears 488
suicide doors britney spears
im bougie so bitch dont get near bougie
criss angel make dope disappear voilà
hit the gas it got flames out the rears skrrt
its a race to the bag get the mills hey
ride the dick like a bmx
no nigga wanna be my ex no
i love when he go on tour
cause he cums more when i see him less
i get up set off
i turn offset on
i told him the other day
man we should sell that porn
yeah cardi b im back bitches
i dont wanna hear im actin different yeah
same lips that be talkin bout me
is the same lips that be ass kissin
these hoes aint what they say they are
and they pussy stink they catfishin stank
same hoes that was sendin shots
they reachin out like they back itchin whoo
why would i hop in some beef why
when i could just hop in a porsche
you heard she gon do what from who
thats not a reliable source no
so tell me have you seen her
let me wrap my weave up
im the trap selena
dame más gasolina skrrt
motorsport yeah put that thing in sport skrrt skrrt
shawty bad bad pop her like a cork pop it
you a dork never been a sport dork yeah
pull up woo woo jumpin out the court jump
uh yo watch your man then you should watch your mouth
bitches is pressed administer mouth to mouth
you see them stats you know what i am about
i am the champ im iron mike in a bout
attention ima need you to face front
you dont want smoke with me this is a laced blunt
raps jackie chan we aint pullin them fake stunts
my crown wont fit on your bumass lace fronts uh
you bitches catchin a fade shout out my nigga lil boosie
all of your friendsll be dead you can get hit with that uzi
i call him ricky he say he love me like lucy
get you a straw nigga you know this pussy is juicy
this givenchy is custom made now you cant get it at saks though
i dont work in no office but they copyin and thats facts though
i aint tryna be violent but if nicki on it it slaps ho
get you lined for that paper like a loose leaf when that strap blow
im with a couple bad bitches thatll rip the party
if quavo the qb im nick lombardi
pull up in the space coupe i done linked with marty
i can actually afford to get a pink bugatti
ayo nick didnt you just do a hit with gotti
that too but my niggas send hits like gotti
its a wrap like the things on the head of a saudi
bitch you my son go and sit on the potty rrrrrr
brand new chanels chanels
i scuffed em runnin from 12 12
aint make no commitment with none of you bitches
cause money is treatin me well uhuh
if nicki should show me her titty
right hand on the bible i swear i wont tell swear
if i get to play with that kitty
i wonder how many platinums we gon sell albums
pop a perc and catch a feel i pop one
now i cannot feel the wheel woah
my chest bad give me chills ice
and the left hand on richard mille ice
not the watch but the price on the ice
if you dont know what that is huh
motorsport motorville
abort the mission thats a kill pew pew brrr
motorsport yeah put that thing in sport skrrt skrrt
shawty bad bad pop her like a cork pop it
you a dork never been a sport dork yeah
pull up woo woo jumpin out the court jump
cotton candy drink my cup tastes like the fair cotton
straight up there where we didnt take the stairs where
faced my fears my fears gave my mama tears mama
shiftin gears shift on the nawf get serious serious
girl yeah yeah i wish my grandma could see me grandma
take away pain aint easy pain
thats why i fire up a bleezy fire
niggas not cappin this season",en,0.8474293947,TRUE,FALSE,TRUE
4MagTPnkPiDuIa4P8GtW1b,1,197,92,-8,Major,9,11B,42,75,51,53,0,10,26,i like me better,lauv,2018,2018,1,"to be young and in love in new york city
to not know who i am but still know that im good long as youre here with me
to be drunk and in love in new york city
midnight into morning coffee
burnin through the hours talkin damn
i like me better when im with you
i like me better when im with you
i knew from the first time
id stay for a long time cause
i like me better when
i like me better when im with you
i dont know what it is but i got that feelin
wakin up in this bed next to you swear the room yeah it got no ceilin
if we lay let the day just pass us by
i might get to too much talkin
i might have to tell you somethin damn
i like me better when im with you
i like me better when im with you
i knew from the first time
id stay for a long time cause
i like me better when
i like me better when im with you
stay awhile stay awhile stay here with me
stay awhile stay awhile oh
stay awhile stay awhile stay here with me
lay here with me ayy ayy ooh
i like me better when im with you yes i do yes i do baby
i like me better when im with you oh no
i knew from the first time
id stay for a long time cause
i like me better when
i like me better when im with you
i like me i like me
look who you made me made me oh no
better when
i like me better when im with you",en,0.8928220272,TRUE,TRUE,
2iUXsYOEPhVqEBwsqP70rE,1,203,120,-5,Minor,7,6A,15,60,85,2,0,12,46,youngblood,5 seconds of summer,2018,2018,1,"remember the words you told me
love me til the day i die
surrender my everything
cause you made me believe youre mine
yeah you used to call me baby
now youre callin me by name mm
takes one to know one yeah
you beat me at my own damn game
you push and you push and im pullin away
pullin away from ya
i give and i give and i give and you take
give and you take
youngblood
say you want me say you want me outta your life
and im just a dead man walkin tonight
but you need it yeah you need it all of the time yeah ooh
youngblood
say you want me say you want me back in your life
so im just a dead man crawlin tonight
cause i need it yeah i need it all of the time yeah ooh
lately our conversations
end like its the last goodbye
then one of us gets too drunk
and calls about a hundred times
so who you been callin baby
nobody could take my place
when youre lookin at those strangers
hope to god you see my face ooh
youngblood
say you want me say you want me outta your life
and im just a dead man walkin tonight
but you need it yeah you need it all of the time yeah ooh
youngblood
say you want me say you want me back in your life
so im just a dead man crawlin tonight
cause i need it yeah i need it all of the time yeah ooh
you push and you push and im pullin away
pullin away from ya
i give and i give and i give and you take
give and you take
youre runnin around and im runnin away
runnin away from ya mm from ya
youngblood
say you want me say you want me outta your life
and im just a dead man walkin tonight
but you need it yeah you need it all of the time yeah ooh
youngblood
say you want me say you want me back in your life
so im just a dead man crawlin tonight
cause i need it yeah i need it all of the time yeah ooh
you push and you push and im pullin away
pullin away from ya
i give and i give and i give and you take
give and you take
youngblood
say you want me say you want me outta your life
and im just a dead man walkin tonight",en,0.8620467186,TRUE,TRUE,
6Qn5zhYkTa37e91HC1D7lb,1,201,135,-5,Minor,10,3A,56,67,66,4,0,12,3,whatever it takes,imagine dragons,2017,2018,1,"falling too fast to prepare for this
tripping in the world could be dangerous
everybody circling is vulturous
negative nepotist
everybody waiting for the fall of man
everybody praying for the end of times
everybody hoping they could be the one
i was born to run i was born for this
whip whip
run me like a racehorse
pull me like a ripcord
break me down and build me up
i wanna be the slip slip
word upon your lip lip
letter that you rip rip
break me down and build me up
whatever it takes
cause i love the adrenaline in my veins
i do whatever it takes
cause i love how it feels when i break the chains
whatever it takes
yeah take me to the top
im ready for whatever it takes
cause i love the adrenaline in my veins
i do what it takes
always had a fear of being typical
looking at my body feeling miserable
always hanging on to the visual
i wanna be invisible
looking at my years like a martyrdom
everybody needs to be a part of em
never be enough im the prodigal son
i was born to run i was born for this
whip whip
run me like a racehorse
pull me like a ripcord
break me down and build me up
i wanna be the slip slip
word upon your lip lip
letter that you rip rip
break me down and build me up
whatever it takes
cause i love the adrenaline in my veins
i do whatever it takes
cause i love how it feels when i break the chains
whatever it takes
yeah take me to the top
im ready for whatever it takes
cause i love the adrenaline in my veins
i do what it takes
hypocritical egotistical
dont wanna be the parenthetical hypothetical
working hard on something that im proud of out of the box
an epoxy to the world and the vision weve lost
im an apostrophe
im just a symbol to remind you that theres more to see
im just a product of the system a catastrophe
and yet a masterpiece and yet im halfdiseased
and when i am deceased
at least ill go down to the grave and die happily
and leave the body and the soul to be a part of thee
i do what it takes
whatever it takes
cause i love the adrenaline in my veins
i do whatever it takes
cause i love how it feels when i break the chains
whatever it takes
yeah take me to the top
im ready for whatever it takes
cause i love the adrenaline in my veins
i do what it takes",en,0.8655281663,TRUE,TRUE,
75ZvA4QfFiZvzhj2xkaWAh,1,223,144,-5,Minor,8,1A,29,56,54,7,0,20,4,i fall apart,post malone,2016,2018,1,"ooh i fall apart
ooh yeah mmm yeah
she told me that im not enough yeah
and she left me with a broken heart yeah
she fooled me twice and its all my fault yeah
she cut too deep now she left me scarred yeah
now theres so many thoughts goin through my brain yeah
and now im takin these shots like its novocaine yeah
ooh i fall apart
down to my core
ooh i fall apart
down to my core
ooh didnt know it before
surprised when you caught me off guard
all this damn jewelry i bought
you was my shorty i thought
never caught a feelin this hard
harder than the liquor i pour
tell me you dont want me no more
but i cant let go everybody told me so
feelin like i sold my soul
devil in the form of a whore
devil in the form of a whore
you said it no you said it
no you said that shit wed be together oh
ooh i fall apart
down to my core
ooh i fall apart
down to my core
ooh didnt know it before
surprised when you caught me off guard
all this damn jewelry i bought
you was my shorty i thought
ice keep pourin and the drink keep flowin
try to brush it off but it keep on goin
covered in scars and i cant help showin
whippin in the foreign and the tears keep rollin
ice keep droppin and the drink keep flowin
try to brush it off but it keep on goin
all these scars cant help from showin
whippin in the foreign and the tears keep blowin yeah
ooh i fall apart
down to my core
ooh i fall apart
down to my core
ooh didnt know it before
surprised when you caught me off guard
all this damn jewelry i bought
you was my shorty i thought",en,0.9466310143,TRUE,TRUE,
4hQ6UGyWQIGJmHSo0J88JW,1,207,102,-5,Major,6,2B,51,60,72,9,0,12,5,back to you,selena gomez,2018,2018,1,"took you like a shot
thought that i could chase you with the cold evenin
let a couple years water down how im feelin about you feelin about you
and every time we talk
every single word builds up to this moment
and i gotta convince myself i dont want it even though i do even though i do
you could break my heart in two
but when it heals it beats for you
i know its forward but its true
i wanna hold you when im not supposed to
when im lyin close to someone else
youre stuck in my head and i cant get you out of it
if i could do it all again i know id go back to you
i know id go back to you oh
i know id go back to you
we never got it right
playin and replayin old conversations
overthinkin every word and i hate it
cause its not me cause its not me cause its not me
and whats the point in hidin
everybody knows we got unfinished business
and ill regret it if i didnt say
this isnt what it could be isnt what it could be
you could break my heart in two
but when it heals it beats for you
i know its forward but its true oh oh
i wanna hold you when im not supposed to
when im lyin close to someone else
youre stuck in my head and i cant get you out of it ah ah
if i could do it all again i know id go back to you
i know id go back to you
i know id go back to you
id go back to you
id go back to you
i know i said i wasnt sure
but id go back to you
i know id go back to you
you can break my heart in two
but when it heals it beats for you
i know its forward but its true
wont lie id go back to you
you know my thoughts are runnin loose
its just a thing you make me do
and i could fight but whats the use
i know id go back to you
i wanna hold you when im not supposed to when im not supposed to
when im lyin close to someone else ah ah
youre stuck in my head and i cant get you out of it oh oh
if i could do it all again i know id go back to you
ill go back to you
ill go back to you ill go back to you oh
i know id go back to you ill go back to you
ill go back to you ill go back to you ooh
ooh oohooh
i know id go back to you
go back to you go back to you
go back to you go back to you
go back to you go back to you",en,0.9426743388,TRUE,TRUE,
6n4U3TlzUGhdSFbUUhTvLP,1,276,146,-5,Major,2,10B,40,91,63,9,0,11,18,walk it talk it,migos,2018,2018,1,"yeah yeah deko
woah hold on og parker
uh
walk it like i talk it walk it
walk it like i talk it
walk it walk it like i talk it woo
walk it like i talk it yeah
walk it like i talk it walk it
walk it like i talk it
walk it walk it like i talk it woo
walk it like i talk it hey
walk it like i talk it walk it
walk it like i talk it walk it
walk it like i talk it
walk it walk it like i talk it woo
walk it like i talk it talk it
walk it like i talk it ayy
walk it like i talk it woo
walk it walk it like i talk it yeah
take my shoes and walk a mile
somethin that you cant do woo hey
big talks of the town big boy gang moves gang moves
i like to walk around wit my chain loose chain chain
she just bought a new ass but got the same boobs same boobs
whippin up dope scientist
whip it up whip it up cook it up cook it up skrr skrr
thats my sauce where you find it
thats my sauce look it up look it up find it
addin up checks no minus
add it up add it up add it up add it up yeah
get your respect in diamonds ice ice ice ice ice ice
i bought a plain jane rollie these niggas bought they fame woo
i think my back got scoliosis cause i swerve the lane skrr
heard you signed your life for that brand new chain i heard
think it came with stripes but you aint straight with the gang gang gang
walk it like i talk it walk it walk it like i talk it yeah
walk it walk it like i talk it talk it walk it like i talk it woo
walk it like i talk it walk it walk it like i talk it
walk it walk it like i talk it talk it walk it like i talk it lets go
walk it like i talk it walk it walk it like i talk it woo
walk it like i talk it walk it walk it like i talk it hey
walk it like i talk it walk it walk it like i talk it yeah
walk it like i talk it walk it walk it like i talk it
ayy i gotta stay in my zone
say that we been beefin dawg but you on your own
first night she gon let me fuck cause we grown
i hit her gave her back to the city she home
she at home now that was that so
i cant be beefin with no wack nigga got no backbone
heard you livin in a mansion in all your raps though
but your shit look like the trap on this google maps though
we been brothers since versace bando woah
name ringin like a migo trap phone woah
used to be with vashtie at santos
thats on tommy campos we live like sopranos and i
walk it like i talk it walk it walk it like i talk it yeah
walk it walk it like i talk it talk it walk it like i talk it woo
walk it like i talk it walk it walk it like i talk it
walk it walk it like i talk it talk it walk it like i talk it lets go
walk it like i talk it walk it walk it like i talk it woo
walk it like i talk it walk it walk it like i talk it hey
walk it like i talk it walk it walk it like i talk it yeah
walk it like i talk it walk it walk it like i talk it
woo woo woo offset
niggas pocket watchin watchin
i want that thot this thot ménagin which one
i bought a franchise to double up the profits franchise
we make a landslide chopper get to poppin landslide
elliot got me rocky pour sake chicken teriyaki brr
takeoff rocket keep em in pocket
water gon lock it quadruple the profit profit
i walk like i walk hey talk like i talk woah
whats in my vault load of cash and assaults brr
i put a lab in my loft lab
she cook up and jab with the fork jab
by the pair i got karats that choke by the pair
by the pair i got karats each lobe by the pair
private life private jets round the globe private life
hit a bitch hit a lick with the cho hey
walk it like i talk it walk it walk it like i talk it yeah
walk it walk it like i talk it talk it walk it like i talk it woo
walk it like i talk it walk it walk it like i talk it
walk it walk it like i talk it talk it walk it like i talk it lets go
walk it like i talk it walk it walk it like i talk it woo
walk it like i talk it walk it walk it like i talk it hey
walk it like i talk it walk it walk it like i talk it yeah
walk it like i talk it walk it walk it like i talk it
watch it buck no milwaukee hunnid
walk it like i talk it
thats my bro he know the lingo lingo
aint no walkietalkie no
this some you know why dont we know we know
hold out on that coffee
smoke the cookie get the coughin
dropdead fresh i need a coffin
ballin somethin we do often ball
take the pot and im splashin up dolphin splash
i take the nine and go buy me a faucet nine
walk it like i talk it a nigga done bought it uh
i play the coach so i gotta call it call it
up in the shits some niggas just dormant shits
walk in the buildin they start applaudin applaudin
i get a rebound i aint talkin bout spalding ball
walk it like i talk it walk it walk it like i talk it yeah
walk it walk it like i talk it talk it walk it like i talk it woo
walk it like i talk it walk it walk it like i talk it
walk it walk it like i talk it talk it walk it like i talk it lets go
walk it like i talk it walk it walk it like i talk it woo
walk it like i talk it walk it walk it like i talk it hey
walk it like i talk it walk it walk it like i talk it yeah
walk it like i talk it walk it walk it like i talk it",en,0.9469175339,TRUE,FALSE,TRUE
43ZyHQITOjhciSUUNPVRHc,1,124,120,-7,Major,5,7B,70,94,52,24,0,12,6,gucci gang,lil pump,2017,2018,1,"yeah ooh brr brr
gucci gang ooh
thats it right there gnealz
yeah lil pump yeah
gucci gang ooh
ooh bibighead on the beat
yeah brr
gucci gang gucci gang gucci gang gucci gang gucci gang
gucci gang gucci gang gucci gang gucci gang
spend three racks on a new chain yeah
my bitch love do cocaine ooh ooh
i fuck a bitch i forgot her name brr yeah
i cant buy a bitch no wedding ring ooh
rather go and buy balmains brr
gucci gang gucci gang gucci gang gucci gang
gucci gang gucci gang gucci gang gucci gang gucci gang
gucci gang gucci gang gucci gang gucci gang
spend three racks on a new chain huh
my bitch love do cocaine ooh brr
i fuck a bitch i forgot her name yuh yeah yeah
i cant buy no bitch no wedding ring ooh nope
rather go and buy balmains ayy brr
gucci gang gucci gang gucci gang gucci gang
my lean cost more than your rent ooh it do
your mom still live in a tent yuh brr
still slangin dope in the jects huh yeah
me and my grandma take meds ooh huh
none of this shit be new to me nope
fuckin my teacher call it tutorin yeah
bought some red bottoms cost hella gs huh
fuck your airline fuck your company fuck it
bitch your breath smell like some cigarettes cigarettes
id rather fuck a bitch from the projects yeah
they kicked me out the plane off a percocet brr
now lil pump flyin private jet yeah
everybody scream fuck westjet fuck em
lil pump still sell that meth yeah
hunnid on my wrist sippin on tech brr
fuck a lil bitch make her pussy wet what
gucci gang gucci gang gucci gang gucci gang gucci gang gucci gang gucci gang gucci gang gucci gang
spend three racks on a new chain huh
my bitch love do cocaine ooh yeah
i fuck a bitch i forgot her name brr
i cant buy a bitch no wedding ring huh
rather go and buy balmains yeah
gucci gang gucci gang gucci gang gucci gang
gucci gang gucci gang gucci gang gucci gang
gucci gang gucci gang gucci gang gucci gang
spend three racks on a new chain huh
my bitch love do cocaine ooh brr
i fuck a bitch i forgot her name yeah yeah
i cant buy no bitch no wedding ring ooh nope
rather go and buy balmains ayy huh
gucci gang gucci gang gucci gang",en,0.756459415,TRUE,TRUE,
5k38wzpLb15YgncyWdTZE4,1,268,88,-6,Major,2,10B,19,59,73,5,0,31,9,him & i,g-eazy & halsey,2017,2018,1,"cross my heart hope to die
to my lover id never lie
he said be true  i swear ill try
in the end its him and i
hes out his head im out my mind
we got that love the crazy kind
i am his and he is mine
in the end its him and i him and i
hearts beating fast when im next to the girl of my dreams
i start to rap along everytime that she sings
she got the voice of an angel shes my everything
2021 bonnie and clyde husband and wife with no wedding ring
got that kind of love everybody try to break up
she looks so pretty even without her make up
she try to calm me down everytime im getting pissed off
every chance shed get she would try to kiss my lips off
crazy but i love her i could never run from her
shes cool like the winter but she hotter than the summer
i might give her another ring as im dialing out her number
but it really doesnt matter as long as we love each other
you know
cross my heart hope to die
to my lover id never lie i love you mi amor
he said be true  i swear ill try
in the end its him and i
hes out his head im out my mind
we got that love the crazy kind
i am his and he is mine
in the end its him and i
him and i
woahohohohoh
woahohohohoh
in the end its him and i
him and i
woahohohohoh
woahohohohoh
in the end its him and i
 cross my heart hope to die
to you ive never lied
for you id take a life
its him and i and i swear ayy
 til the end ima ride wit you
mob and get money get high wit you yeah ayy
 cross my heart hope to die
this is our ride or die
you can confide in me
there is no hiding i swear
 stay solid never lie to you
swear most likely ima die wit you yeah
cross my heart hope to die
to my lover id never lie
he said be true  i swear ill try
in the end its him and i
hes out his head im out my mind
we got that love the crazy kind
i am his and he is mine
in the end its him and i
him and i
woahohohohoh
woahohohohoh
in the end its him and i
him and i
woahohohohoh
woahohohohoh
in the end its him and i",en,0.9753479958,TRUE,TRUE,
2QZ7WLBE8h2y1Y5Fb8RYbH,1,211,140,-7,Major,5,7B,49,62,71,6,0,13,7,in my blood,shawn mendes,2018,2018,1,"help me
its like the walls are cavin in
sometimes i feel like givin up
but i just cant
it isnt in my blood
layin on the bathroom floor feelin nothin
im overwhelmed and insecure give me somethin
i could take to ease my mind slowly
just have a drink and youll feel better
just take her home and youll feel better
keep tellin me that it gets better
does it ever
help me
its like the walls are cavin in
sometimes i feel like givin up
no medicine is strong enough
someone help me
im crawlin in my skin
sometimes i feel like givin up
but i just cant
it isnt in my blood
it isnt in my blood
im lookin through my phone again feelin anxious
afraid to be alone again i hate this
im tryin to find a way to chill cant breathe oh
is there somebody who could help me
its like the walls are cavin in
sometimes i feel like givin up
no medicine is strong enough
someone help me
im crawlin in my skin
sometimes i feel like givin up
but i just cant
it isnt in my blood
it isnt in my blood ayy
i need somebody now
i need somebody now
someone to help me out
i need somebody now
help me its like the walls are cavin in
sometimes i feel like givin up
but i just cant
it isnt in my blood oohooh
it isnt in my blood oh ooh ooh
it isnt in my blood oohooh
i need somebody now oohooh
it isnt in my blood oohooh
i need somebody now
it isnt in my blood",en,0.9373793006,TRUE,TRUE,
2UVbBKQOdFAekPTRsnkzcf,1,190,182,-5,Major,2,10B,51,82,82,0,0,16,27,stir fry,migos,2018,2018,1,"woo woo woo woo
woo woo woo woo
dance with my dogs in the nighttime woof
trap nigga with the chickens like popeyes popeyes
money changin colors like tiedye tiedye
im just tryna get it i aint tryna die no
she got a big old onion booty make the world cry cry
in the kitchen wrist twistin like its stir fry whip it
hold them bands down hey hold your mans down hey
who told you come around who this that trap sound trap
designer clothes clothes fashion shows shows
trap house house made of gold gold
control the bag now control it no need to brag now no need
ayy put the mask down mask we livin fast now fast
finest hoes finest wrist froze ho
we can go we can coast to coast coast
keep watchin me whip up
still be real and famous yeah
dance with my dogs in the nighttime woo woo woo woof
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it offset
take a whipping intermission let the birds fly brr
i get money tunnel vision through my third eye money
in that skillet watch me flip it like its five guys flip it
look at my pilgrim take off the ceiling look at the blue sky skrrt
icy patek check yeah boogers they sit on my neck ice
i dont regret shit yeah im paid and i dont got a debt nah
you crawl fore you walk you cant ball every week woof grr
all my dogs hind the wall we gon ball when you free ball
stop watchin me democracy you wanna copy me you watchin
lifes monopoly go cop me some land and some property property
ap rolls rolls pink diamonds woah woah
whip up the soda diamonds off the royce hey
keep watchin me whip up
still be real and famous yeah
dance with my dogs in the nighttime woof
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry woof
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen curry chicken call it stir fry
takeoff im the birdkeeper let the birds fly
boy start to take my prize you a dead guy
of course i gotta keep a watch out through my birdeye
no casket dropdead fresh and i got dead guys
dont discriminate ball players come in all sizes
finger roll post move or the pick and roll
they mad the way we win they think we used a cheat code
why you keep lookin at me i feel like niggas got static
it must be the patek
pockets blue cheese im in that kitchen
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
keep watchin me whip up
still be real and famous yeah
dance with my dogs in the nighttime woof
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry whip it
in the kitchen wrist twistin like its stir fry woof",en,0.9102450013,TRUE,TRUE,
