,billboard_year,rank,name,artist,featuring,target
1021,2020,22,Falling,Trevor Daniel,,1
1022,2020,23,"10,000 Hours",Dan + Shay & Justin Bieber,,1
1023,2020,24,WAP,Cardi B,Megan Thee Stallion,1
1024,2020,25,Ballin',Mustard & Roddy Ricch,,1
1025,2020,26,Hot Girl Bummer,Blackbear,,1
1026,2020,27,Blueberry Faygo,Lil Mosey,,1
1027,2020,28,Heartless,The Weeknd,,1
1028,2020,29,Bop,DaBaby,,1
1029,2020,30,Lose You to Love Me,Selena Gomez,,1
1030,2020,31,Good as Hell,Lizzo,,1
1031,2020,32,Toosie Slide,Drake,,1
1032,2020,33,Break My Heart,Dua Lipa,,1
1033,2020,34,Chasin' You,Morgan Wallen,,1
1034,2020,35,Savage Love (Laxed – Siren Beat),Jawsh 685 & Jason Derulo,,1
1035,2020,36,No Guidance,Chris Brown,Drake,1
1036,2020,37,My Oh My,Camila Cabello,DaBaby,1
1037,2020,38,Dynamite,BTS,,1
1038,2020,39,Go Crazy,Chris Brown & Young Thug,,1
1039,2020,40,High Fashion,Roddy Ricch,Mustard,1
1040,2020,41,Laugh Now Cry Later,Drake,Lil Durk,1
1041,2020,42,Woah,Lil Baby,,1
1042,2020,43,Death Bed,Powfu,Beabadoobee,1
1043,2020,44,Señorita,Shawn Mendes & Camila Cabello,,1
1044,2020,45,Highest in the Room,Travis Scott,,1
1045,2020,46,Bad Guy,Billie Eilish,,1
1046,2020,47,Mood,24kGoldn,Iann Dior,1
1047,2020,48,Rain on Me,Lady Gaga & Ariana Grande,,1
1048,2020,49,For the Night,Pop Smoke,Lil Baby & DaBaby,1
1049,2020,50,Ritmo (Bad Boys for Life),Black Eyed Peas & J Balvin,,1
1050,2020,51,Heart on Ice,Rod Wave,,1
1051,2020,52,Nobody but You,Blake Shelton & Gwen Stefani,,1
1052,2020,53,Trampoline,Shaed,,1
1053,2020,54,Come & Go,Juice Wrld & Marshmello,,1
1054,2020,55,Truth Hurts,Lizzo,,1
1055,2020,56,If the World Was Ending,JP Saxe,Julia Michaels,1
1056,2020,57,We Paid,Lil Baby & 42 Dugg,,1
1057,2020,58,Yummy,Justin Bieber,,1
1058,2020,59,One Man Band,Old Dominion,,1
1059,2020,60,Got What I Got,Jason Aldean,,1
1060,2020,61,Sunday Best,Surfaces,,1
1061,2020,62,Godzilla,Eminem,Juice Wrld,1
1062,2020,63,Bandit,Juice Wrld & YoungBoy Never Broke Again,,1
1063,2020,64,Party Girl,StaySolidRocky,,1
1064,2020,65,Die from a Broken Heart,Maddie & Tae,,1
1065,2020,66,Popstar,DJ Khaled,Drake,1
1066,2020,67,All I Want for Christmas Is You,Mariah Carey,,1
1067,2020,68,One of Them Girls,Lee Brice,,1
1068,2020,69,Hard to Forget,Sam Hunt,,1
1069,2020,70,One Margarita,Luke Bryan,,1
1070,2020,71,Panini,Lil Nas X,,1
1071,2020,72,Hot,Young Thug,Gunna,1
1072,2020,73,I Hope You're Happy Now,Carly Pearce & Lee Brice,,1
1073,2020,74,Emotionally Scarred,Lil Baby,,1
1074,2020,75,Suicidal,YNW Melly,Juice Wrld,1
1075,2020,76,The Bigger Picture,Lil Baby,,1
1076,2020,77,Only Human,Jonas Brothers,,1
1077,2020,78,The Woo,Pop Smoke,50 Cent & Roddy Ricch,1
1078,2020,79,Sum 2 Prove,Lil Baby,,1
1079,2020,80,Stuck with U,Ariana Grande & Justin Bieber,,1
1080,2020,81,Mood Swings,Pop Smoke,Lil Tjay,1
1081,2020,82,You Should Be Sad,Halsey,,1
1082,2020,83,Dior,Pop Smoke,,1
1083,2020,84,Supalonely,Benee,Gus Dapperton,1
1084,2020,85,Even Though I'm Leaving,Luke Combs,,1
1085,2020,86,The Scotts,Travis Scott & Kid Cudi,,1
1086,2020,87,Juicy,Doja Cat & Tyga,,1
1087,2020,88,Be Like That,Kane Brown & Swae Lee & Khalid,,1
1088,2020,89,Homesick,Kane Brown,,1
1089,2020,90,Rags2Riches,Rod Wave,ATR Son Son,1
1090,2020,91,Bluebird,Miranda Lambert,,1
1091,2020,92,Wishing Well,Juice Wrld,,1
1092,2020,93,Does to Me,Luke Combs,Eric Church,1
1093,2020,94,Pussy Fairy (OTW),Jhené Aiko,,1
1094,2020,95,ILY (I Love You Baby),Surf Mesa,Emilee,1
1095,2020,96,More Than My Hometown,Morgan Wallen,,1
1096,2020,97,Lovin' on You,Luke Combs,,1
1097,2020,98,Said Sum,Moneybagg Yo,,1
1098,2020,99,Slide,H.E.R.,YG,1
1099,2020,100,Walk Em Down,NLE Choppa,Roddy Ricch,1
1100,2021,1,Levitating,Dua Lipa,,1
1101,2021,2,Save Your Tears,The Weeknd & Ariana Grande,,1
1102,2021,3,Blinding Lights,The Weeknd,,1
1103,2021,4,Mood,24kGoldn,Iann Dior,1
1104,2021,5,Good 4 U,Olivia Rodrigo,,1
1105,2021,6,Kiss Me More,Doja Cat,SZA,1
1106,2021,7,Leave the Door Open,Silk Sonic & Bruno Mars & Anderson .Paak,,1
1107,2021,8,Drivers License,Olivia Rodrigo,,1
1108,2021,9,Montero (Call Me by Your Name),Lil Nas X,,1
1109,2021,10,Peaches,Justin Bieber,Daniel Caesar & Giveon,1
1110,2021,11,Butter,BTS,,1
1111,2021,12,Stay,The Kid Laroi & Justin Bieber,,1
1112,2021,13,Deja Vu,Olivia Rodrigo,,1
1113,2021,14,Positions,Ariana Grande,,1
1114,2021,15,Bad Habits,Ed Sheeran,,1
1115,2021,16,Heat Waves,Glass Animals,,1
1116,2021,17,Without You,The Kid Laroi,,1
1117,2021,18,Forever After All,Luke Combs,,1
1118,2021,19,Go Crazy,Chris Brown & Young Thug,,1
1119,2021,20,Astronaut in the Ocean,Masked Wolf,,1
1120,2021,21,34+35,Ariana Grande,Doja Cat & Megan Thee Stallion,1
1121,2021,22,What You Know Bout Love,Pop Smoke,,1
1122,2021,23,My Ex's Best Friend,Machine Gun Kelly,Blackbear,1
1123,2021,24,Industry Baby,Lil Nas X & Jack Harlow,,1
1124,2021,25,Therefore I Am,Billie Eilish,,1
1125,2021,26,Up,Cardi B,,1
1126,2021,27,Fancy Like,Walker Hayes,,1
1127,2021,28,Dakiti,Bad Bunny & Jhay Cortez,,1
1128,2021,29,Best Friend,Saweetie,Doja Cat,1
1129,2021,30,Rapstar,Polo G,,1
1130,2021,31,Heartbreak Anniversary,Giveon,,1
1131,2021,32,For the Night,Pop Smoke,Lil Baby & DaBaby,1
1132,2021,33,Calling My Phone,Lil Tjay & 6lack,,1
1133,2021,34,Beautiful Mistakes,Maroon 5,Megan Thee Stallion,1
1134,2021,35,Holy,Justin Bieber,Chance the Rapper,1
1135,2021,36,On Me,Lil Baby,,1
1136,2021,37,You Broke Me First,Tate McRae,,1
1137,2021,38,Traitor,Olivia Rodrigo,,1
1138,2021,39,Back in Blood,Pooh Shiesty,Lil Durk,1
1139,2021,40,I Hope,Gabby Barrett,Charlie Puth,1
1140,2021,41,Dynamite,BTS,,1
1141,2021,42,Wockesha,Moneybagg Yo,,1
1142,2021,43,You Right,Doja Cat & the Weeknd,,1
1143,2021,44,Beat Box 2,SpotemGottem & SpotemGottem,SpotemGottem & Pooh Shiesty & SpotemGottem,1
1144,2021,45,Laugh Now Cry Later,Drake,Lil Durk,1
1145,2021,46,Need to Know,Doja Cat,,1
1146,2021,47,Wants and Needs,Drake,Lil Baby,1
1147,2021,48,Way 2 Sexy,Drake,Future & Young Thug,1
1148,2021,49,Telepatía,Kali Uchis,,1
1149,2021,50,Whoopty,CJ,,1
1150,2021,51,Lemonade,Internet Money & Gunna,Don Toliver & Nav,1
1151,2021,52,Good Days,SZA,,1
1152,2021,53,Starting Over,Chris Stapleton,,1
1153,2021,54,Body,Megan Thee Stallion,,1
1154,2021,55,Willow,Taylor Swift,,1
1155,2021,56,Bang!,AJR,,1
1156,2021,57,Better Together,Luke Combs,,1
1157,2021,58,You're Mines Still,Yung Bleu,Drake,1
1158,2021,59,Every Chance I Get,DJ Khaled,Lil Baby & Lil Durk,1
1159,2021,60,Essence,Wizkid,Justin Bieber & Tems,1
1160,2021,61,Chasing After You,Ryan Hurd & Maren Morris,,1
1161,2021,62,The Good Ones,Gabby Barrett,,1
1162,2021,63,Leave Before You Love Me,Marshmello & Jonas Brothers,,1
1163,2021,64,Glad You Exist,Dan + Shay,,1
1164,2021,65,Lonely,Justin Bieber & Benny Blanco,,1
1165,2021,66,Beggin',Måneskin,,1
1166,2021,67,Streets,Doja Cat,,1
1167,2021,68,What's Next,Drake,,1
1168,2021,69,Famous Friends,Chris Young & Kane Brown,,1
1169,2021,70,Lil Bit,Nelly & Florida Georgia Line,,1
1170,2021,71,Thot Shit,Megan Thee Stallion,,1
1171,2021,72,Late at Night,Roddy Ricch,,1
1172,2021,73,Kings & Queens,Ava Max,,1
1173,2021,74,Anyone,Justin Bieber,,1
1174,2021,75,Track Star,Mooski,,1
1175,2021,76,Time Today,Moneybagg Yo,,1
1176,2021,77,Cry Baby,Megan Thee Stallion,DaBaby,1
1177,2021,78,All I Want for Christmas Is You,Mariah Carey,,1
1178,2021,79,No More Parties,Coi Leray,Lil Durk,1
1179,2021,80,What's Your Country Song,Thomas Rhett,,1
1180,2021,81,One Too Many,Keith Urban & Pink,,1
1181,2021,82,Arcade,Duncan Laurence,,1
1182,2021,83,Yonaguni,Bad Bunny,,1
1183,2021,84,Good Time,Niko Moon,,1
1184,2021,85,If I Didn't Love You,Jason Aldean & Carrie Underwood,,1
1185,2021,86,Knife Talk,Drake,21 Savage & Project Pat,1
1186,2021,87,POV,Ariana Grande,,1
1187,2021,88,Just the Way,Parmalee & Blanco Brown,,1
1188,2021,89,Take My Breath,The Weeknd,,1
1189,2021,90,We're Good,Dua Lipa,,1
1190,2021,91,Hell of a View,Eric Church,,1
1191,2021,92,Rockin' Around the Christmas Tree,Brenda Lee,,1
1192,2021,93,Put Your Records On,Ritt Momney,,1
1193,2021,94,Happier Than Ever,Billie Eilish,,1
1194,2021,95,Single Saturday Night,Cole Swindell,,1
1195,2021,96,Things a Man Oughta Know,Lainey Wilson,,1
1196,2021,97,Throat Baby (Go Baby),BRS Kash,,1
1197,2021,98,Tombstone,Rod Wave,,1
1198,2021,99,Drinkin' Beer. Talkin' God. Amen.,Chase Rice,Florida Georgia Line,1
1199,2021,100,Todo de Ti,Rauw Alejandro,,1
1200,2022,1,Heat Waves,Glass Animals,,1
1201,2022,2,As It Was,Harry Styles,,1
1202,2022,3,Stay,The Kid Laroi & Justin Bieber,,1
1203,2022,4,Easy on Me,Adele,,1
1204,2022,5,Shivers,Ed Sheeran,,1
1205,2022,6,First Class,Jack Harlow,,1
1206,2022,7,Big Energy,Latto,,1
1207,2022,8,Ghost,Justin Bieber,,1
1208,2022,9,Super Gremlin,Kodak Black,,1
1209,2022,10,Cold Heart (Pnau Remix),Elton John & Dua Lipa,,1
1210,2022,11,Wait for U,Future,Drake & Tems,1
1211,2022,12,About Damn Time,Lizzo,,1
1212,2022,13,Bad Habits,Ed Sheeran,,1
1213,2022,14,Thats What I Want,Lil Nas X,,1
1214,2022,15,Enemy,Imagine Dragons & JID,,1
1215,2022,16,Industry Baby,Lil Nas X & Jack Harlow,,1
1216,2022,17,ABCDEFU,Gayle,,1
1217,2022,18,Need to Know,Doja Cat,,1
1218,2022,19,Wasted on You,Morgan Wallen,,1
1219,2022,20,Me Porto Bonito,Bad Bunny & Chencho Corleone,,1
1220,2022,21,Woman,Doja Cat,,1
1221,2022,22,Tití Me Preguntó,Bad Bunny,,1
1222,2022,23,Running Up That Hill (A Deal with God),Kate Bush,,1
1223,2022,24,We Don't Talk About Bruno,Carolina Gaitán & Adassa & Rhenzy Feliz & Diane Guerrero & Stephanie Beatriz & Encanto,,1
1224,2022,25,Late Night Talking,Harry Styles,,1
1225,2022,26,I Like You (A Happier Song),Post Malone,Doja Cat,1
1226,2022,27,You Proof,Morgan Wallen,,1
1227,2022,28,Bad Habit,Steve Lacy,,1
1228,2022,29,Sunroof,Nicky Youre,,1
1229,2022,30,One Right Now,Post Malone & the Weeknd,,1
1230,2022,31,Good 4 U,Olivia Rodrigo,,1
1231,2022,32,Numb Little Bug,Em Beihold,,1
1232,2022,33,Jimmy Cooks,Drake,21 Savage,1
1233,2022,34,'Til You Can't,Cody Johnson,,1
1234,2022,35,Fancy Like,Walker Hayes,,1
1235,2022,36,The Kind of Love We Make,Luke Combs,,1
1236,2022,37,I Ain't Worried,OneRepublic,,1
1237,2022,38,Break My Soul,Beyoncé,,1
1238,2022,39,Something in the Orange,Zach Bryan,,1
1239,2022,40,Save Your Tears,The Weeknd & Ariana Grande,,1
1240,2022,41,Smokin out the Window,Silk Sonic & Bruno Mars & Anderson .Paak,,1
1241,2022,42,Levitating,Dua Lipa,,1
1242,2022,43,In a Minute,Lil Baby,,1
1243,2022,44,Moscow Mule,Bad Bunny,,1
1244,2022,45,You Right,Doja Cat & the Weeknd,,1
1245,2022,46,She Had Me at Heads Carolina,Cole Swindell,,1
1246,2022,47,Vegas,Doja Cat,,1
1247,2022,48,Pushin P,Gunna & Future,Young Thug,1
1248,2022,49,Buy Dirt,Jordan Davis & Luke Bryan,,1
1249,2022,50,I Hate U,SZA,,1
1250,2022,51,Boyfriend,Dove Cameron,,1
1251,2022,52,Glimpse of Us,Joji,,1
1252,2022,53,Surface Pressure,Jessica Darrow,,1
1253,2022,54,Fall in Love,Bailey Zimmerman,,1
1254,2022,55,Love Nwantiti (Ah Ah Ah),CKay,,1
1255,2022,56,Super Freaky Girl,Nicki Minaj,,1
1256,2022,57,Hrs and Hrs,Muni Long,,1
1257,2022,58,Sand in My Boots,Morgan Wallen,,1
1258,2022,59,Mamiii,Becky G & Karol G,,1
1259,2022,60,Knife Talk,Drake,21 Savage & Project Pat,1
1260,2022,61,AA,Walker Hayes,,1
1261,2022,62,Sweetest Pie,Megan Thee Stallion & Dua Lipa,,1
1262,2022,63,Provenza,Karol G,,1
1263,2022,64,Essence,Wizkid,Justin Bieber & Tems,1
1264,2022,65,All I Want for Christmas Is You,Mariah Carey,,1
1265,2022,66,Bam Bam,Camila Cabello,Ed Sheeran,1
1266,2022,67,5 Foot 9,Tyler Hubbard,,1
1267,2022,68,Get Into It (Yuh),Doja Cat,,1
1268,2022,69,Efecto,Bad Bunny,,1
1269,2022,70,Rock and a Hard Place,Bailey Zimmerman,,1
1270,2022,71,Doin' This,Luke Combs,,1
1271,2022,72,Oh My God,Adele,,1
1272,2022,73,Better Days,Neiked & Mae Muller & Polo G,,1
1273,2022,74,Meet Me at Our Spot,The Anxiety & Willow & Tyler Cole,,1
1274,2022,75,Fingers Crossed,Lauren Spencer-Smith,,1
1275,2022,76,All Too Well (Taylor's Version),Taylor Swift,,1
1276,2022,77,Party,Bad Bunny & Rauw Alejandro,,1
1277,2022,78,Después de la Playa,Bad Bunny,,1
1278,2022,79,You Should Probably Leave,Chris Stapleton,,1
1279,2022,80,Rockin' Around the Christmas Tree,Brenda Lee,,1
1280,2022,81,Broadway Girls,Lil Durk,Morgan Wallen,1
1281,2022,82,Take My Name,Parmalee,,1
1282,2022,83,What Happened to Virgil,Lil Durk,Gunna,1
1283,2022,84,Puffin on Zootiez,Future,,1
1284,2022,85,Like I Love Country Music,Kane Brown,,1
1285,2022,86,Jingle Bell Rock,Bobby Helms,,1
1286,2022,87,Ojitos Lindos,Bad Bunny & Bomba Estéreo,,1
1287,2022,88,Trouble with a Heartbreak,Jason Aldean,,1
1288,2022,89,A Holly Jolly Christmas,Burl Ives,,1
1289,2022,90,Kiss Me More,Doja Cat,SZA,1
1290,2022,91,She Likes It,Russell Dickerson,Jake Scott,1
1291,2022,92,Never Say Never,Cole Swindell & Lainey Wilson,,1
1292,2022,93,Damn Strait,Scotty McCreery,,1
1293,2022,94,She's All I Wanna Be,Tate McRae,,1
1294,2022,95,Last Night Lonely,Jon Pardi,,1
1295,2022,96,Flower Shops,Ernest,Morgan Wallen,1
1296,2022,97,To the Moon,Jnr Choi,,1
1297,2022,98,Unholy,Sam Smith & Kim Petras,,1
1298,2022,99,One Mississippi,Kane Brown,,1
1299,2022,100,Circles Around This Town,Maren Morris,,1
1300,2023,1,Last Night,Morgan Wallen,,1
1301,2023,2,Flowers,Miley Cyrus,,1
1302,2023,3,Kill Bill,SZA,,1
1303,2023,4,Anti-Hero,Taylor Swift,,1
1304,2023,5,Creepin',Metro Boomin & the Weeknd & 21 Savage,,1
1305,2023,6,Calm Down,Rema & Selena Gomez,,1
1306,2023,7,Die for You,The Weeknd & Ariana Grande,,1
1307,2023,8,Fast Car,Luke Combs,,1
1308,2023,9,Snooze,SZA,,1
1309,2023,10,I'm Good (Blue),David Guetta & Bebe Rexha,,1
1310,2023,11,Unholy,Sam Smith & Kim Petras,,1
1311,2023,12,You Proof,Morgan Wallen,,1
1312,2023,13,Something in the Orange,Zach Bryan,,1
1313,2023,14,Rich Flex,Drake & 21 Savage,,1
1314,2023,15,As It Was,Harry Styles,,1
1315,2023,16,Rock and a Hard Place,Bailey Zimmerman,,1
1316,2023,17,Under the Influence,Chris Brown,,1
1317,2023,18,Cruel Summer,Taylor Swift,,1
1318,2023,19,Thinkin' Bout Me,Morgan Wallen,,1
1319,2023,20,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,,1
1320,2023,21,Favorite Song,Toosii,,1
1321,2023,22,Thought You Should Know,Morgan Wallen,,1
1322,2023,23,Thank God,Kane Brown & Katelyn Brown,,1
1323,2023,24,Sure Thing,Miguel,,1
1324,2023,25,All My Life,Lil Durk,J. Cole,1
1325,2023,26,Ella Baila Sola,Eslabon Armado & Peso Pluma,,1
1326,2023,27,Karma,Taylor Swift,Ice Spice,1
1327,2023,28,Just Wanna Rock,Lil Uzi Vert,,1
1328,2023,29,Cuff It,Beyoncé,,1
1329,2023,30,Vampire,Olivia Rodrigo,,1
1330,2023,31,FukUMean,Gunna,,1
1331,2023,32,Lavender Haze,Taylor Swift,,1
1332,2023,33,Players,Coi Leray,,1
1333,2023,34,Need a Favor,Jelly Roll,,1
1334,2023,35,Dance the Night,Dua Lipa,,1
1335,2023,36,Love You Anyway,Luke Combs,,1
1336,2023,37,One Thing at a Time,Morgan Wallen,,1
1337,2023,38,Superhero (Heroes & Villains),Metro Boomin & Future & Chris Brown,,1
1338,2023,39,Bad Habit,Steve Lacy,,1
1339,2023,40,La Bebé,Yng Lvcas & Peso Pluma,,1
1340,2023,41,Golden Hour,Jvke,,1
1341,2023,42,Religiously,Bailey Zimmerman,,1
1342,2023,43,Spin Bout U,Drake & 21 Savage,,1
1343,2023,44,Cupid,Fifty Fifty,,1
1344,2023,45,Search & Rescue,Drake,,1
1345,2023,46,Barbie World,Nicki Minaj & Ice Spice & Aqua,,1
1346,2023,47,Next Thing You Know,Jordan Davis,,1
1347,2023,48,Escapism,Raye,070 Shake,1
1348,2023,49,Un x100to,Grupo Frontera & Bad Bunny,,1
1349,2023,50,Until I Found You,Stephen Sanchez,,1
1350,2023,51,Shirt,SZA,,1
1351,2023,52,Paint the Town Red,Doja Cat,,1
1352,2023,53,Made You Look,Meghan Trainor,,1
1353,2023,54,Wait in the Truck,Hardy,Lainey Wilson,1
1354,2023,55,All I Want for Christmas Is You,Mariah Carey,,1
1355,2023,56,Everything I Love,Morgan Wallen,,1
1356,2023,57,Chemical,Post Malone,,1
1357,2023,58,Heart Like a Truck,Lainey Wilson,,1
1358,2023,59,"Going, Going, Gone",Luke Combs,,1
1359,2023,60,Rockin' Around the Christmas Tree,Brenda Lee,,1
1360,2023,61,Dancin' in the Country,Tyler Hubbard,,1
1361,2023,62,Daylight,David Kushner,,1
1362,2023,63,Lift Me Up,Rihanna,,1
1363,2023,64,Eyes Closed,Ed Sheeran,,1
1364,2023,65,TQG,Karol G & Shakira,,1
1365,2023,66,Try That in a Small Town,Jason Aldean,,1
1366,2023,67,Tennessee Orange,Megan Moroney,,1
1367,2023,68,Jingle Bell Rock,Bobby Helms,,1
1368,2023,69,Princess Diana,Ice Spice & Nicki Minaj,,1
1369,2023,70,Tomorrow 2,GloRilla & Cardi B,,1
1370,2023,71,A Holly Jolly Christmas,Burl Ives,,1
1371,2023,72,Where She Goes,Bad Bunny,,1
1372,2023,73,Bebe Dame,Fuerza Regida & Grupo Frontera,,1
1373,2023,74,I Remember Everything,Zach Bryan,Kacey Musgraves,1
1374,2023,75,I Like You (A Happier Song),Post Malone,Doja Cat,1
1375,2023,76,What It Is (Block Boy),Doechii,Kodak Black,1
1376,2023,77,Nobody Gets Me,SZA,,1
1377,2023,78,Rich Men North of Richmond,Oliver Anthony Music,,1
1378,2023,79,Super Freaky Girl,Nicki Minaj,,1
1379,2023,80,Dial Drunk,Noah Kahan & Post Malone,,1
1380,2023,81,What Was I Made For?,Billie Eilish,,1
1381,2023,82,Seven,Jungkook,Latto,1
1382,2023,83,Wait for U,Future,Drake & Tems,1
1383,2023,84,Last Christmas,Wham!,,1
1384,2023,85,Handle on You,Parker McCollum,,1
1385,2023,86,Por Las Noches,Peso Pluma,,1
1386,2023,87,Memory Lane,Old Dominion,,1
1387,2023,88,Area Codes,Kaliii,,1
1388,2023,89,Bury Me in Georgia,Kane Brown,,1
1389,2023,90,PRC,Peso Pluma & Natanael Cano,,1
1390,2023,91,What My World Spins Around,Jordan Davis,,1
1391,2023,92,Ain't That Some,Morgan Wallen,,1
1392,2023,93,Wild as Her,Corey Kent,,1
1393,2023,94,Peaches & Eggplants,Young Nudy,21 Savage,1
1394,2023,95,I Wrote the Book,Morgan Wallen,,1
1395,2023,96,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,,1
1396,2023,97,Meltdown,Travis Scott,Drake,1
1397,2023,98,Put It on da Floor Again,Latto,Cardi B,1
1398,2023,99,Bloody Mary,Lady Gaga,,1
1399,2023,100,Watermelon Moonshine,Lainey Wilson,,1
1400,2024,1,Lose Control,Teddy Swims,,1
1401,2024,2,A Bar Song (Tipsy),Shaboozey,,1
1402,2024,3,Beautiful Things,Benson Boone,,1
1403,2024,4,I Had Some Help,Post Malone,Morgan Wallen,1
1404,2024,5,Lovin on Me,Jack Harlow,,1
1405,2024,6,Not Like Us,Kendrick Lamar,,1
1406,2024,7,Espresso,Sabrina Carpenter,,1
1407,2024,8,Million Dollar Baby,Tommy Richman,,1
1408,2024,9,I Remember Everything,Zach Bryan,Kacey Musgraves,1
1409,2024,10,Too Sweet,Hozier,,1
1410,2024,11,Stick Season,Noah Kahan,,1
1411,2024,12,Cruel Summer,Taylor Swift,,1
1412,2024,13,Greedy,Tate McRae,,1
1413,2024,14,Like That,Future & Metro Boomin & Kendrick Lamar,,1
1414,2024,15,Birds of a Feather,Billie Eilish,,1
1415,2024,16,Please Please Please,Sabrina Carpenter,,1
1416,2024,17,Agora Hills,Doja Cat,,1
1417,2024,18,"Good Luck, Babe!",Chappell Roan,,1
1418,2024,19,Saturn,SZA,,1
1419,2024,20,Snooze,SZA,,1
1420,2024,21,Paint the Town Red,Doja Cat,,1
1421,2024,22,Fortnight,Taylor Swift,Post Malone,1
1422,2024,23,Fast Car,Luke Combs,,1
1423,2024,24,Water,Tyla,,1
1424,2024,25,Feather,Sabrina Carpenter,,1
1425,2024,26,We Can't Be Friends (Wait for Your Love),Ariana Grande,,1
1426,2024,27,Austin,Dasha,,1
1427,2024,28,Last Night,Morgan Wallen,,1
1428,2024,29,Cowgirls,Morgan Wallen,Ernest,1
1429,2024,30,Pink Skies,Zach Bryan,,1
1430,2024,31,Thinkin' Bout Me,Morgan Wallen,,1
1431,2024,32,Texas Hold 'Em,Beyoncé,,1
1432,2024,33,Is It Over Now?,Taylor Swift,,1
1433,2024,34,Miles on It,Marshmello & Kane Brown,,1
1434,2024,35,I Can Do It with a Broken Heart,Taylor Swift,,1
1435,2024,36,Wild Ones,Jessie Murph & Jelly Roll,,1
1436,2024,37,Ain't No Love in Oklahoma,Luke Combs,,1
1437,2024,38,Carnival,¥$ & Kanye West & Ty Dolla Sign,Rich the Kid & Playboi Carti,1
1438,2024,39,Houdini,Eminem,,1
1439,2024,40,Wanna Be,GloRilla & Megan Thee Stallion,,1
1440,2024,41,Slow It Down,Benson Boone,,1
1441,2024,42,Redrum,21 Savage,,1
1442,2024,43,Houdini,Dua Lipa,,1
1443,2024,44,Yeah Glo!,GloRilla,,1
1444,2024,45,Rich Baby Daddy,Drake,Sexyy Red & SZA,1
1445,2024,46,What Was I Made For?,Billie Eilish,,1
1446,2024,47,End of Beginning,Djo,,1
1447,2024,48,Lunch,Billie Eilish,,1
1448,2024,49,Never Lose Me,Flo Milli,,1
1449,2024,50,Lies Lies Lies,Morgan Wallen,,1
1450,2024,51,Type Shit,Future & Metro Boomin & Travis Scott & Playboi Carti,,1
1451,2024,52,Gata Only,FloyyMenor & Cris MJ,,1
1452,2024,53,Hot to Go!,Chappell Roan,,1
1453,2024,54,All I Want for Christmas Is You,Mariah Carey,,1
1454,2024,55,Get It Sexyy,Sexyy Red,,1
1455,2024,56,Made for Me,Muni Long,,1
1456,2024,57,Vampire,Olivia Rodrigo,,1
1457,2024,58,Whatever She Wants,Bryson Tiller,,1
1458,2024,59,Rockin' Around the Christmas Tree,Brenda Lee,,1
1459,2024,60,Pretty Little Poison,Warren Zeiders,,1
1460,2024,61,First Person Shooter,Drake,J. Cole,1
1461,2024,62,Die with a Smile,Lady Gaga & Bruno Mars,,1
1462,2024,63,I Like the Way You Kiss Me,Artemas,,1
1463,2024,64,Need a Favor,Jelly Roll,,1
1464,2024,65,Save Me,Jelly Roll,Lainey Wilson,1
1465,2024,66,Euphoria,Kendrick Lamar,,1
1466,2024,67,Truck Bed,Hardy,,1
1467,2024,68,Jingle Bell Rock,Bobby Helms,,1
1468,2024,69,Flowers,Miley Cyrus,,1
1469,2024,70,Where the Wild Things Are,Luke Combs,,1
1470,2024,71,Everybody,Nicki Minaj,Lil Uzi Vert,1
1471,2024,72,La Diabla,Xavi,,1
1472,2024,73,Stargazing,Myles Smith,,1
1473,2024,74,Last Christmas,Wham!,,1
1474,2024,75,I Am Not Okay,Jelly Roll,,1
1475,2024,76,Pour Me a Drink,Post Malone,Blake Shelton,1
1476,2024,77,White Horse,Chris Stapleton,,1
1477,2024,78,Lil Boo Thang,Paul Russell,,1
1478,2024,79,Good Good,Usher & Summer Walker & 21 Savage,,1
1479,2024,80,Act II: Date @ 8,4Batz & Drake,,1
1480,2024,81,High Road,Koe Wetzel,Jessie Murph,1
1481,2024,82,Monaco,Bad Bunny,,1
1482,2024,83,IDGAF,Drake,Yeat,1
1483,2024,84,Burn It Down,Parker McCollum,,1
1484,2024,85,FukUMean,Gunna,,1
1485,2024,86,Taste,Sabrina Carpenter,,1
1486,2024,87,Where It Ends,Bailey Zimmerman,,1
1487,2024,88,FTCU,Nicki Minaj,,1
1488,2024,89,Wildflower,Billie Eilish,,1
1489,2024,90,World on Fire,Nate Smith,,1
1490,2024,91,On My Mama,Victoria Monét,,1
1491,2024,92,"Yes, And?",Ariana Grande,,1
1492,2024,93,Exes,Tate McRae,,1
1493,2024,94,A Holly Jolly Christmas,Burl Ives,,1
1494,2024,95,Wind Up Missin' You,Tucker Wetmore,,1
1495,2024,96,Bulletproof,Nate Smith,,1
1496,2024,97,Fe!n,Travis Scott,Playboi Carti,1
1497,2024,98,The Painter,Cody Johnson,,1
1498,2024,99,Down Bad,Taylor Swift,,1
1499,2024,100,Dance the Night,Dua Lipa,,1
